CODIGO;ESTACION;COORD. ESTE;COORD. NORTE;MUNICIPIO;ENTIDAD;ALTURA;CATEGORIA;CUENCA;PARAMETRO;TIPO DE REPORTE;VARIABLE ;SENSOR;DIA DEL MES;CAUDAL PROMEDIO DIARIOm3/s;AÑO;MES;MAXIMA ABSOLUTO MENSUAL m3/s;DIA DEL MES MAXIMO DE CAUDAL m3/s;MINIMO ABSOLUTO MENSUAL m3/s;DIA DEL MES MINIMO DE CAUDAL m3/s;MEDIA DEL MES m3/s;MAXIMO ANUAL;PROMEDIO ANUAL;MINIMO ANUAL
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;20;0,59;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;21;0,58;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;22;0,58;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;23;0,58;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;24;0,57;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;25;0,57;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;26;0,57;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;27;0,59;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;28;0,58;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;29;0,58;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;30;0,62;2017;JUN;0,9;11;0,57;23;0,59;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;1;0,58;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;2;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;3;0,58;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;4;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;5;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;6;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;7;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;8;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;9;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;10;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;11;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;12;0,56;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;13;0,56;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;14;0,56;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;15;0,56;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;16;0,56;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;17;0,56;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;18;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;19;0,57;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;20;0,56;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;21;0,56;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;22;0,55;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;23;0,55;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;24;0,55;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;25;0,55;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;26;0,55;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;27;0,55;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;28;0,55;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;29;0,55;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;30;0,55;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;31;0,55;2017;JUL;0,64;18;0,55;14;0,56;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;1;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;2;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;3;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;4;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;5;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;6;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;7;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;8;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;9;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;10;0,54;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;11;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;12;0,6;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;13;0,56;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;14;0,56;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;15;0,56;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;16;0,56;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;17;0,56;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;18;0,56;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;19;0,56;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;20;0,57;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;21;0,56;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;22;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;23;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;24;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;25;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;26;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;27;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;28;0,55;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;29;0,57;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;30;null;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;31;null;2017;AGO;1,41;12;0,5;9;0,55;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;1;null;2017;SEP;null;null;null;null;null;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;2;null;2017;SEP;null;null;null;null;null;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;3;null;2017;SEP;null;null;null;null;null;2,72;0,58;0,5
2622330402;CAÑAVERALEJO - IDEAS;1056528;868783;CALI;DAGMA;992,8655396;LIMNIGRAFICA;LILI-MELENDEZ-CANAVERALEJO;Q. m3/s CAUDAL;PROMEDIO DE CAUDAL DIARIO;NIVEL DE MIRA;LIMNIMETRO;4;null;2017;SEP;null;null;null;null;null;2,72;0,58;0,5
